company_id,company_slug,batch,batch_code,year,industry,level
23317,rejoy-health,Winter 2021,W21,2021,Healthcare,top
23317,rejoy-health,Winter 2021,W21,2021,Healthcare IT,child
22905,remora,Winter 2021,W21,2021,Industrials,top
22905,remora,Winter 2021,W21,2021,Climate,child
23611,reshape-biotech,Winter 2021,W21,2021,Healthcare,top
23611,reshape-biotech,Winter 2021,W21,2021,Industrial Bio,child
22996,resquared,Winter 2021,W21,2021,B2B,top
22996,resquared,Winter 2021,W21,2021,Marketing,child
23399,rethoric,Winter 2021,W21,2021,B2B,top
23399,rethoric,Winter 2021,W21,2021,Marketing,child
22884,rinsed,Winter 2021,W21,2021,B2B,top
22660,rocketsdr,Winter 2021,W21,2021,B2B,top
22660,rocketsdr,Winter 2021,W21,2021,Sales,child
22875,roin-technologies,Winter 2021,W21,2021,Industrials,top
22875,roin-technologies,Winter 2021,W21,2021,Manufacturing and Robotics,child
23459,routine,Winter 2021,W21,2021,B2B,top
23459,routine,Winter 2021,W21,2021,Productivity,child
23127,rulebricks,Winter 2021,W21,2021,B2B,top
23127,rulebricks,Winter 2021,W21,2021,Operations,child
22591,runway,Winter 2021,W21,2021,B2B,top
22591,runway,Winter 2021,W21,2021,"Engineering, Product and Design",child
22664,sbx-robotics,Winter 2021,W21,2021,B2B,top
22664,sbx-robotics,Winter 2021,W21,2021,"Engineering, Product and Design",child
23139,seer,Winter 2021,W21,2021,B2B,top
23139,seer,Winter 2021,W21,2021,Retail,child
22743,segments-ai,Winter 2021,W21,2021,B2B,top
22743,segments-ai,Winter 2021,W21,2021,"Engineering, Product and Design",child
22957,sendbox,Winter 2021,W21,2021,B2B,top
22957,sendbox,Winter 2021,W21,2021,Supply Chain and Logistics,child
22617,serna-bio,Winter 2021,W21,2021,Healthcare,top
22617,serna-bio,Winter 2021,W21,2021,Therapeutics,child
23599,shepherd,Winter 2021,W21,2021,Fintech,top
23599,shepherd,Winter 2021,W21,2021,Insurance,child
22671,signoz,Winter 2021,W21,2021,B2B,top
22671,signoz,Winter 2021,W21,2021,Infrastructure,child
23056,simplify,Winter 2021,W21,2021,Consumer,top
23056,simplify,Winter 2021,W21,2021,Job and Career Services,child
